"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)","speed (km/sec)","vr (km/sec)","vi (km/sec)"
28 Feb 2024 23:30:00.000,8604.978031,36295.005558,15831.189216,-0.656663,0.810182,1.890659,2.159211,1.324883,1.704957
28 Feb 2024 23:31:00.000,8565.553750,36343.207281,15944.450991,-0.659738,0.797167,1.884965,2.150308,1.314638,1.701632
28 Feb 2024 23:32:00.000,8525.946011,36390.630019,16057.370951,-0.662781,0.784211,1.879264,2.141472,1.304425,1.698345
28 Feb 2024 23:33:00.000,8486.156718,36437.277267,16169.948664,-0.665793,0.771314,1.873556,2.132702,1.294243,1.695097
28 Feb 2024 23:34:00.000,8446.187750,36483.152479,16282.183704,-0.668774,0.758473,1.867841,2.123999,1.284092,1.691886
28 Feb 2024 23:35:00.000,8406.040969,36528.259069,16394.075651,-0.671724,0.745689,1.862119,2.115361,1.273971,1.688713
28 Feb 2024 23:36:00.000,8365.718212,36572.600410,16505.624086,-0.674643,0.732960,1.856390,2.106788,1.263880,1.685576
28 Feb 2024 23:37:00.000,8325.221296,36616.179836,16616.828596,-0.677532,0.720287,1.850654,2.098281,1.253818,1.682476
28 Feb 2024 23:38:00.000,8284.552018,36659.000641,16727.688770,-0.680391,0.707669,1.844911,2.089839,1.243786,1.679411
28 Feb 2024 23:39:00.000,8243.712154,36701.066082,16838.204203,-0.683221,0.695105,1.839162,2.081461,1.233782,1.676383
28 Feb 2024 23:40:00.000,8202.703461,36742.379378,16948.374490,-0.686022,0.682593,1.833406,2.073147,1.223807,1.673389
28 Feb 2024 23:41:00.000,8161.527675,36782.943709,17058.199231,-0.688794,0.670135,1.827643,2.064896,1.213861,1.670431
28 Feb 2024 23:42:00.000,8120.186515,36822.762221,17167.678028,-0.691537,0.657729,1.821874,2.056710,1.203942,1.667507
28 Feb 2024 23:43:00.000,8078.681679,36861.838020,17276.810486,-0.694252,0.645374,1.816098,2.048586,1.194051,1.664616
28 Feb 2024 23:44:00.000,8037.014849,36900.174180,17385.596212,-0.696940,0.633070,1.810315,2.040525,1.184187,1.661760
28 Feb 2024 23:45:00.000,7995.187686,36937.773737,17494.034817,-0.699599,0.620816,1.804526,2.032527,1.174349,1.658937
28 Feb 2024 23:46:00.000,7953.201836,36974.639695,17602.125913,-0.702232,0.608612,1.798731,2.024592,1.164539,1.656147
28 Feb 2024 23:47:00.000,7911.058925,37010.775020,17709.869113,-0.704837,0.596458,1.792929,2.016718,1.154754,1.653389
28 Feb 2024 23:48:00.000,7868.760564,37046.182648,17817.264035,-0.707416,0.584352,1.787121,2.008907,1.144996,1.650664
28 Feb 2024 23:49:00.000,7826.308346,37080.865478,17924.310294,-0.709968,0.572294,1.781306,2.001157,1.135263,1.647970
28 Feb 2024 23:50:00.000,7783.703847,37114.826380,18031.007512,-0.712494,0.560283,1.775486,1.993468,1.125555,1.645309
28 Feb 2024 23:51:00.000,7740.948628,37148.068188,18137.355308,-0.714995,0.548320,1.769658,1.985840,1.115872,1.642678
28 Feb 2024 23:52:00.000,7698.044234,37180.593706,18243.353305,-0.717469,0.536403,1.763825,1.978274,1.106214,1.640079
28 Feb 2024 23:53:00.000,7654.992192,37212.405707,18349.001126,-0.719918,0.524532,1.757985,1.970768,1.096580,1.637510
28 Feb 2024 23:54:00.000,7611.794016,37243.506931,18454.298395,-0.722343,0.512706,1.752139,1.963323,1.086970,1.634972
28 Feb 2024 23:55:00.000,7568.451203,37273.900087,18559.244739,-0.724742,0.500925,1.746287,1.955938,1.077384,1.632464
28 Feb 2024 23:56:00.000,7524.965238,37303.587857,18663.839782,-0.727116,0.489189,1.740428,1.948614,1.067822,1.629985
28 Feb 2024 23:57:00.000,7481.337587,37332.572889,18768.083153,-0.729467,0.477497,1.734564,1.941349,1.058283,1.627536
28 Feb 2024 23:58:00.000,7437.569706,37360.857805,18871.974478,-0.731793,0.465848,1.728693,1.934144,1.048766,1.625116
28 Feb 2024 23:59:00.000,7393.663034,37388.445195,18975.513384,-0.734095,0.454242,1.722816,1.926999,1.039273,1.622725
29 Feb 2024 00:00:00.000,7349.618997,37415.337621,19078.699501,-0.736374,0.442678,1.716932,1.919913,1.029801,1.620363
29 Feb 2024 00:01:00.000,7305.439008,37441.537619,19181.532457,-0.738629,0.431156,1.711043,1.912887,1.020352,1.618029
29 Feb 2024 00:02:00.000,7261.124464,37467.047693,19284.011880,-0.740861,0.419676,1.705147,1.905920,1.010924,1.615723
29 Feb 2024 00:03:00.000,7216.676752,37491.870322,19386.137399,-0.743070,0.408237,1.699245,1.899012,1.001518,1.613446
29 Feb 2024 00:04:00.000,7172.097244,37516.007958,19487.908641,-0.745256,0.396839,1.693337,1.892162,0.992133,1.611195
29 Feb 2024 00:05:00.000,7127.387301,37539.463023,19589.325236,-0.747419,0.385481,1.687423,1.885372,0.982770,1.608972
29 Feb 2024 00:06:00.000,7082.548269,37562.237917,19690.386812,-0.749560,0.374163,1.681503,1.878640,0.973426,1.606776
29 Feb 2024 00:07:00.000,7037.581484,37584.335009,19791.092995,-0.751679,0.362883,1.675576,1.871967,0.964104,1.604607
29 Feb 2024 00:08:00.000,6992.488268,37605.756645,19891.443413,-0.753776,0.351643,1.669643,1.865352,0.954801,1.602465
29 Feb 2024 00:09:00.000,6947.269932,37626.505144,19991.437692,-0.755851,0.340441,1.663704,1.858796,0.945519,1.600349
29 Feb 2024 00:10:00.000,6901.927777,37646.582801,20091.075458,-0.757905,0.329278,1.657759,1.852298,0.936256,1.598259
29 Feb 2024 00:11:00.000,6856.463089,37665.991885,20190.356336,-0.759937,0.318151,1.651807,1.845858,0.927013,1.596195
29 Feb 2024 00:12:00.000,6810.877144,37684.734640,20289.279950,-0.761948,0.307062,1.645849,1.839476,0.917789,1.594157
29 Feb 2024 00:13:00.000,6765.171210,37702.813287,20387.845923,-0.763938,0.296010,1.639885,1.833152,0.908583,1.592144
29 Feb 2024 00:14:00.000,6719.346538,37720.230020,20486.053877,-0.765908,0.284995,1.633914,1.826886,0.899397,1.590156
29 Feb 2024 00:15:00.000,6673.404375,37736.987014,20583.903434,-0.767856,0.274015,1.627937,1.820678,0.890229,1.588194
29 Feb 2024 00:16:00.000,6627.345952,37753.086415,20681.394212,-0.769784,0.263071,1.621954,1.814527,0.881079,1.586256
29 Feb 2024 00:17:00.000,6581.172491,37768.530349,20778.525831,-0.771692,0.252162,1.615965,1.808435,0.871947,1.584343
29 Feb 2024 00:18:00.000,6534.885207,37783.320919,20875.297908,-0.773579,0.241288,1.609969,1.802400,0.862833,1.582455
29 Feb 2024 00:19:00.000,6488.485301,37797.460204,20971.710057,-0.775447,0.230448,1.603966,1.796422,0.853736,1.580591
29 Feb 2024 00:20:00.000,6441.973966,37810.950261,21067.761894,-0.777295,0.219643,1.597958,1.790502,0.844657,1.578750
29 Feb 2024 00:21:00.000,6395.352384,37823.793126,21163.453031,-0.779123,0.208871,1.591942,1.784640,0.835595,1.576934
29 Feb 2024 00:22:00.000,6348.621730,37835.990811,21258.783078,-0.780932,0.198132,1.585921,1.778835,0.826549,1.575141
29 Feb 2024 00:23:00.000,6301.783166,37847.545308,21353.751645,-0.782721,0.187427,1.579892,1.773088,0.817521,1.573372
29 Feb 2024 00:24:00.000,6254.837848,37858.458587,21448.358339,-0.784491,0.176754,1.573857,1.767398,0.808508,1.571626
29 Feb 2024 00:25:00.000,6207.786922,37868.732597,21542.602766,-0.786242,0.166114,1.567816,1.761765,0.799512,1.569904
29 Feb 2024 00:26:00.000,6160.631525,37878.369264,21636.484528,-0.787974,0.155505,1.561768,1.756190,0.790532,1.568204
29 Feb 2024 00:27:00.000,6113.372784,37887.370497,21730.003227,-0.789688,0.144928,1.555713,1.750672,0.781567,1.566527
29 Feb 2024 00:28:00.000,6066.011818,37895.738183,21823.158462,-0.791382,0.134383,1.549652,1.745212,0.772618,1.564873
29 Feb 2024 00:29:00.000,6018.549740,37903.474187,21915.949831,-0.793059,0.123868,1.543583,1.739809,0.763684,1.563241
29 Feb 2024 00:30:00.000,5970.987651,37910.580356,22008.376927,-0.794717,0.113384,1.537509,1.734463,0.754765,1.561631
29 Feb 2024 00:31:00.000,5923.326647,37917.058516,22100.439345,-0.796357,0.102930,1.531427,1.729175,0.745861,1.560044
29 Feb 2024 00:32:00.000,5875.567813,37922.910475,22192.136673,-0.797978,0.092507,1.525338,1.723944,0.736972,1.558479
29 Feb 2024 00:33:00.000,5827.712228,37928.138021,22283.468499,-0.799582,0.082112,1.519243,1.718770,0.728097,1.556935
29 Feb 2024 00:34:00.000,5779.760964,37932.742921,22374.434409,-0.801168,0.071747,1.513140,1.713654,0.719236,1.555413
29 Feb 2024 00:35:00.000,5731.715083,37936.726925,22465.033985,-0.802736,0.061412,1.507031,1.708596,0.710390,1.553913
29 Feb 2024 00:36:00.000,5683.575641,37940.091765,22555.266807,-0.804287,0.051104,1.500914,1.703594,0.701557,1.552434
29 Feb 2024 00:37:00.000,5635.343686,37942.839152,22645.132452,-0.805821,0.040826,1.494791,1.698650,0.692738,1.550976
29 Feb 2024 00:38:00.000,5587.020260,37944.970780,22734.630496,-0.807337,0.030575,1.488660,1.693764,0.683932,1.549540
29 Feb 2024 00:39:00.000,5538.606396,37946.488325,22823.760509,-0.808836,0.020352,1.482522,1.688935,0.675139,1.548124
29 Feb 2024 00:40:00.000,5490.103122,37947.393446,22912.522060,-0.810317,0.010157,1.476377,1.684164,0.666360,1.546729
29 Feb 2024 00:41:00.000,5441.511458,37947.687781,23000.914716,-0.811782,-0.000012,1.470225,1.679450,0.657593,1.545355
29 Feb 2024 00:42:00.000,5392.832416,37947.372953,23088.938039,-0.813230,-0.010153,1.464065,1.674794,0.648839,1.544002
29 Feb 2024 00:43:00.000,5344.067005,37946.450568,23176.591589,-0.814661,-0.020268,1.457898,1.670195,0.640098,1.542669
29 Feb 2024 00:44:00.000,5295.216224,37944.922213,23263.874924,-0.816076,-0.030356,1.451724,1.665654,0.631368,1.541356
29 Feb 2024 00:45:00.000,5246.281068,37942.789459,23350.787596,-0.817474,-0.040419,1.445542,1.661171,0.622651,1.540063
29 Feb 2024 00:46:00.000,5197.262523,37940.053859,23437.329156,-0.818855,-0.050455,1.439353,1.656746,0.613946,1.538791
29 Feb 2024 00:47:00.000,5148.161571,37936.716952,23523.499151,-0.820221,-0.060467,1.433156,1.652378,0.605252,1.537538
29 Feb 2024 00:48:00.000,5098.979188,37932.780257,23609.297125,-0.821570,-0.070453,1.426951,1.648069,0.596570,1.536306
29 Feb 2024 00:49:00.000,5049.716343,37928.245279,23694.722618,-0.822903,-0.080414,1.420739,1.643817,0.587899,1.535093
29 Feb 2024 00:50:00.000,5000.374000,37923.113506,23779.775167,-0.824220,-0.090350,1.414519,1.639624,0.579239,1.533900
29 Feb 2024 00:51:00.000,4950.953117,37917.386409,23864.454306,-0.825521,-0.100262,1.408291,1.635488,0.570590,1.532726
29 Feb 2024 00:52:00.000,4901.454645,37911.065445,23948.759565,-0.826806,-0.110150,1.402056,1.631411,0.561952,1.531571
29 Feb 2024 00:53:00.000,4851.879532,37904.152054,24032.690470,-0.828075,-0.120014,1.395812,1.627392,0.553324,1.530436
29 Feb 2024 00:54:00.000,4802.228718,37896.647661,24116.246543,-0.829329,-0.129854,1.389561,1.623431,0.544707,1.529320
29 Feb 2024 00:55:00.000,4752.503141,37888.553675,24199.427304,-0.830567,-0.139671,1.383301,1.619528,0.536100,1.528224
29 Feb 2024 00:56:00.000,4702.703730,37879.871490,24282.232267,-0.831790,-0.149465,1.377033,1.615684,0.527503,1.527146
29 Feb 2024 00:57:00.000,4652.831412,37870.602485,24364.660945,-0.832997,-0.159236,1.370757,1.611898,0.518916,1.526087
29 Feb 2024 00:58:00.000,4602.887106,37860.748024,24446.712845,-0.834189,-0.168984,1.364473,1.608171,0.510339,1.525047
29 Feb 2024 00:59:00.000,4552.871729,37850.309456,24528.387469,-0.835365,-0.178711,1.358181,1.604502,0.501771,1.524025
29 Feb 2024 01:00:00.000,4502.786191,37839.288114,24609.684319,-0.836527,-0.188414,1.351880,1.600892,0.493212,1.523023
29 Feb 2024 01:01:00.000,4452.631399,37827.685319,24690.602889,-0.837673,-0.198097,1.345571,1.597341,0.484663,1.522038
29 Feb 2024 01:02:00.000,4402.408254,37815.502376,24771.142670,-0.838805,-0.207757,1.339253,1.593849,0.476123,1.521073
29 Feb 2024 01:03:00.000,4352.117653,37802.740575,24851.303151,-0.839921,-0.217396,1.332927,1.590416,0.467591,1.520125
29 Feb 2024 01:04:00.000,4301.760488,37789.401193,24931.083815,-0.841023,-0.227014,1.326591,1.587041,0.459068,1.519196
29 Feb 2024 01:05:00.000,4251.337647,37775.485494,25010.484140,-0.842110,-0.236611,1.320248,1.583726,0.450554,1.518285
29 Feb 2024 01:06:00.000,4200.850015,37760.994725,25089.503602,-0.843182,-0.246187,1.313895,1.580470,0.442047,1.517392
29 Feb 2024 01:07:00.000,4150.298470,37745.930121,25168.141669,-0.844239,-0.255743,1.307534,1.577273,0.433549,1.516517
29 Feb 2024 01:08:00.000,4099.683888,37730.292903,25246.397810,-0.845282,-0.265279,1.301164,1.574135,0.425059,1.515660
29 Feb 2024 01:09:00.000,4049.007141,37714.084280,25324.271484,-0.846311,-0.274794,1.294784,1.571057,0.416577,1.514821
29 Feb 2024 01:10:00.000,3998.269096,37697.305445,25401.762150,-0.847325,-0.284290,1.288396,1.568038,0.408103,1.514000
29 Feb 2024 01:11:00.000,3947.470617,37679.957578,25478.869259,-0.848324,-0.293766,1.281998,1.565079,0.399635,1.513196
29 Feb 2024 01:12:00.000,3896.612563,37662.041848,25555.592260,-0.849310,-0.303223,1.275591,1.562179,0.391176,1.512411
29 Feb 2024 01:13:00.000,3845.695791,37643.559409,25631.930595,-0.850281,-0.312661,1.269175,1.559339,0.382723,1.511642
29 Feb 2024 01:14:00.000,3794.721153,37624.511403,25707.883704,-0.851237,-0.322079,1.262750,1.556559,0.374277,1.510892
29 Feb 2024 01:15:00.000,3743.689498,37604.898957,25783.451020,-0.852180,-0.331480,1.256315,1.553839,0.365838,1.510158
29 Feb 2024 01:16:00.000,3692.601672,37584.723187,25858.631972,-0.853109,-0.340861,1.249870,1.551179,0.357406,1.509443
29 Feb 2024 01:17:00.000,3641.458517,37563.985198,25933.425985,-0.854023,-0.350224,1.243416,1.548579,0.348980,1.508744
29 Feb 2024 01:18:00.000,3590.260872,37542.686078,26007.832478,-0.854924,-0.359570,1.236952,1.546039,0.340561,1.508063
29 Feb 2024 01:19:00.000,3539.009572,37520.826907,26081.850864,-0.855811,-0.368897,1.230478,1.543559,0.332148,1.507399
29 Feb 2024 01:20:00.000,3487.705450,37498.408749,26155.480554,-0.856683,-0.378207,1.223995,1.541139,0.323741,1.506752
29 Feb 2024 01:21:00.000,3436.349336,37475.432659,26228.720951,-0.857542,-0.387499,1.217501,1.538780,0.315339,1.506122
29 Feb 2024 01:22:00.000,3384.942055,37451.899677,26301.571455,-0.858388,-0.396774,1.210997,1.536481,0.306944,1.505510
29 Feb 2024 01:23:00.000,3333.484432,37427.810832,26374.031461,-0.859219,-0.406032,1.204484,1.534243,0.298554,1.504914
29 Feb 2024 01:24:00.000,3281.977288,37403.167143,26446.100355,-0.860037,-0.415273,1.197959,1.532065,0.290169,1.504335
29 Feb 2024 01:25:00.000,3230.421439,37377.969613,26517.777523,-0.860841,-0.424498,1.191425,1.529948,0.281790,1.503773
29 Feb 2024 01:26:00.000,3178.817702,37352.219237,26589.062342,-0.861632,-0.433706,1.184880,1.527891,0.273415,1.503229
29 Feb 2024 01:27:00.000,3127.166888,37325.916996,26659.954185,-0.862409,-0.442898,1.178325,1.525896,0.265046,1.502700
29 Feb 2024 01:28:00.000,3075.469809,37299.063860,26730.452420,-0.863173,-0.452073,1.171759,1.523961,0.256681,1.502189
29 Feb 2024 01:29:00.000,3023.727272,37271.660789,26800.556408,-0.863923,-0.461233,1.165183,1.522087,0.248321,1.501694
29 Feb 2024 01:30:00.000,2971.940081,37243.708729,26870.265506,-0.864660,-0.470377,1.158595,1.520274,0.239965,1.501216
29 Feb 2024 01:31:00.000,2920.109041,37215.208615,26939.579065,-0.865383,-0.479506,1.151997,1.518523,0.231614,1.500755
29 Feb 2024 01:32:00.000,2868.234951,37186.161374,27008.496429,-0.866093,-0.488619,1.145388,1.516832,0.223267,1.500310
29 Feb 2024 01:33:00.000,2816.318609,37156.567917,27077.016939,-0.866790,-0.497717,1.138768,1.515203,0.214924,1.499882
29 Feb 2024 01:34:00.000,2764.360813,37126.429148,27145.139927,-0.867473,-0.506800,1.132137,1.513634,0.206585,1.499471
29 Feb 2024 01:35:00.000,2712.362357,37095.745958,27212.864723,-0.868143,-0.515869,1.125494,1.512128,0.198249,1.499075
29 Feb 2024 01:36:00.000,2660.324032,37064.519226,27280.190647,-0.868800,-0.524923,1.118840,1.510682,0.189917,1.498697
29 Feb 2024 01:37:00.000,2608.246629,37032.749822,27347.117016,-0.869444,-0.533962,1.112175,1.509298,0.181588,1.498335
29 Feb 2024 01:38:00.000,2556.130936,37000.438606,27413.643140,-0.870075,-0.542987,1.105498,1.507976,0.173263,1.497989
29 Feb 2024 01:39:00.000,2503.977741,36967.586424,27479.768324,-0.870692,-0.551999,1.098809,1.506715,0.164941,1.497659
29 Feb 2024 01:40:00.000,2451.787828,36934.194114,27545.491864,-0.871297,-0.560996,1.092109,1.505515,0.156621,1.497346
29 Feb 2024 01:41:00.000,2399.561980,36900.262503,27610.813054,-0.871888,-0.569980,1.085397,1.504377,0.148305,1.497049
29 Feb 2024 01:42:00.000,2347.300980,36865.792407,27675.731178,-0.872466,-0.578950,1.078672,1.503301,0.139991,1.496769
29 Feb 2024 01:43:00.000,2295.005607,36830.784632,27740.245516,-0.873032,-0.587907,1.071936,1.502287,0.131679,1.496505
29 Feb 2024 01:44:00.000,2242.676640,36795.239973,27804.355341,-0.873584,-0.596850,1.065188,1.501334,0.123370,1.496257
29 Feb 2024 01:45:00.000,2190.314857,36759.159216,27868.059920,-0.874124,-0.605781,1.058427,1.500443,0.115063,1.496025
29 Feb 2024 01:46:00.000,2137.921034,36722.543135,27931.358513,-0.874650,-0.614699,1.051654,1.499614,0.106759,1.495809
29 Feb 2024 01:47:00.000,2085.495946,36685.392494,27994.250373,-0.875164,-0.623604,1.044869,1.498847,0.098456,1.495610
29 Feb 2024 01:48:00.000,2033.040365,36647.708049,28056.734748,-0.875664,-0.632496,1.038070,1.498142,0.090154,1.495427
29 Feb 2024 01:49:00.000,1980.555066,36609.490545,28118.810878,-0.876152,-0.641377,1.031260,1.497499,0.081855,1.495260
29 Feb 2024 01:50:00.000,1928.040818,36570.740715,28180.477997,-0.876627,-0.650245,1.024436,1.496917,0.073557,1.495109
29 Feb 2024 01:51:00.000,1875.498393,36531.459285,28241.735333,-0.877089,-0.659101,1.017599,1.496398,0.065260,1.494974
29 Feb 2024 01:52:00.000,1822.928560,36491.646969,28302.582104,-0.877538,-0.667945,1.010750,1.495941,0.056964,1.494856
29 Feb 2024 01:53:00.000,1770.332088,36451.304473,28363.017525,-0.877975,-0.676778,1.003887,1.495545,0.048670,1.494753
29 Feb 2024 01:54:00.000,1717.709744,36410.432492,28423.040803,-0.878398,-0.685599,0.997011,1.495212,0.040376,1.494667
29 Feb 2024 01:55:00.000,1665.062296,36369.031712,28482.651135,-0.878809,-0.694409,0.990121,1.494941,0.032083,1.494597
29 Feb 2024 01:56:00.000,1612.390510,36327.102809,28541.847716,-0.879207,-0.703207,0.983218,1.494732,0.023790,1.494542
29 Feb 2024 01:57:00.000,1559.695151,36284.646449,28600.629729,-0.879592,-0.711995,0.976301,1.494585,0.015498,1.494504
29 Feb 2024 01:58:00.000,1506.976986,36241.663289,28658.996354,-0.879965,-0.720772,0.969371,1.494500,0.007206,1.494482
29 Feb 2024 01:59:00.000,1454.236778,36198.153978,28716.946760,-0.880324,-0.729538,0.962426,1.494477,-0.001085,1.494476
29 Feb 2024 02:00:00.000,1401.475293,36154.119153,28774.480111,-0.880671,-0.738293,0.955468,1.494516,-0.009377,1.494487
29 Feb 2024 02:01:00.000,1348.693293,36109.559443,28831.595563,-0.881006,-0.747038,0.948496,1.494617,-0.017669,1.494513
29 Feb 2024 02:02:00.000,1295.891544,36064.475468,28888.292264,-0.881327,-0.755773,0.941509,1.494781,-0.025961,1.494555
29 Feb 2024 02:03:00.000,1243.070807,36018.867839,28944.569355,-0.881636,-0.764497,0.934508,1.495006,-0.034254,1.494613
29 Feb 2024 02:04:00.000,1190.231846,35972.737156,29000.425970,-0.881932,-0.773212,0.927492,1.495293,-0.042547,1.494688
29 Feb 2024 02:05:00.000,1137.375425,35926.084011,29055.861234,-0.882215,-0.781917,0.920462,1.495643,-0.050841,1.494779
29 Feb 2024 02:06:00.000,1084.502307,35878.908988,29110.874265,-0.882486,-0.790612,0.913417,1.496054,-0.059136,1.494885
29 Feb 2024 02:07:00.000,1031.613254,35831.212660,29165.464172,-0.882743,-0.799298,0.906357,1.496528,-0.067432,1.495008
29 Feb 2024 02:08:00.000,978.709029,35782.995593,29219.630059,-0.882988,-0.807975,0.899282,1.497064,-0.075729,1.495147
29 Feb 2024 02:09:00.000,925.790397,35734.258342,29273.371018,-0.883221,-0.816642,0.892192,1.497661,-0.084027,1.495302
29 Feb 2024 02:10:00.000,872.858121,35685.001454,29326.686137,-0.883440,-0.825300,0.885086,1.498321,-0.092327,1.495473
29 Feb 2024 02:11:00.000,819.912963,35635.225469,29379.574492,-0.883647,-0.833950,0.877965,1.499042,-0.100629,1.495661
29 Feb 2024 02:12:00.000,766.955690,35584.930914,29432.035153,-0.883841,-0.842590,0.870829,1.499825,-0.108932,1.495864
29 Feb 2024 02:13:00.000,713.987064,35534.118311,29484.067182,-0.884023,-0.851222,0.863677,1.500671,-0.117238,1.496084
29 Feb 2024 02:14:00.000,661.007851,35482.788172,29535.669632,-0.884191,-0.859846,0.856509,1.501578,-0.125545,1.496320
29 Feb 2024 02:15:00.000,608.018816,35430.940999,29586.841547,-0.884347,-0.868461,0.849325,1.502546,-0.133855,1.496572
29 Feb 2024 02:16:00.000,555.020726,35378.577289,29637.581963,-0.884490,-0.877068,0.842124,1.503577,-0.142167,1.496841
29 Feb 2024 02:17:00.000,502.014348,35325.697525,29687.889907,-0.884620,-0.885667,0.834908,1.504669,-0.150481,1.497126
29 Feb 2024 02:18:00.000,449.000447,35272.302187,29737.764398,-0.884737,-0.894258,0.827675,1.505823,-0.158799,1.497427
29 Feb 2024 02:19:00.000,395.979794,35218.391742,29787.204446,-0.884842,-0.902841,0.820426,1.507039,-0.167119,1.497744
29 Feb 2024 02:20:00.000,342.953156,35163.966651,29836.209052,-0.884934,-0.911417,0.813159,1.508316,-0.175442,1.498078
29 Feb 2024 02:21:00.000,289.921305,35109.027367,29884.777208,-0.885012,-0.919985,0.805876,1.509654,-0.183768,1.498428
29 Feb 2024 02:22:00.000,236.885010,35053.574332,29932.907896,-0.885078,-0.928546,0.798576,1.511055,-0.192098,1.498794
29 Feb 2024 02:23:00.000,183.845044,34997.607982,29980.600091,-0.885131,-0.937100,0.791259,1.512516,-0.200431,1.499177
29 Feb 2024 02:24:00.000,130.802180,34941.128743,30027.852757,-0.885172,-0.945647,0.783924,1.514039,-0.208767,1.499577
29 Feb 2024 02:25:00.000,77.757192,34884.137034,30074.664849,-0.885199,-0.954187,0.776572,1.515623,-0.217107,1.499993
29 Feb 2024 02:26:00.000,24.710855,34826.633265,30121.035314,-0.885213,-0.962720,0.769203,1.517269,-0.225452,1.500425
29 Feb 2024 02:27:00.000,-28.336053,34768.617839,30166.963088,-0.885214,-0.971246,0.761815,1.518975,-0.233800,1.500874
29 Feb 2024 02:28:00.000,-81.382755,34710.091148,30212.447096,-0.885203,-0.979766,0.754409,1.520743,-0.242152,1.501340
29 Feb 2024 02:29:00.000,-134.428470,34651.053578,30257.486258,-0.885178,-0.988280,0.746986,1.522572,-0.250509,1.501822
29 Feb 2024 02:30:00.000,-187.472418,34591.505507,30302.079479,-0.885140,-0.996787,0.739544,1.524462,-0.258870,1.502321
29 Feb 2024 02:31:00.000,-240.513816,34531.447304,30346.225658,-0.885089,-1.005288,0.732083,1.526412,-0.267236,1.502837
29 Feb 2024 02:32:00.000,-293.551880,34470.879331,30389.923681,-0.885025,-1.013784,0.724604,1.528424,-0.275607,1.503370
29 Feb 2024 02:33:00.000,-346.585824,34409.801939,30433.172427,-0.884948,-1.022273,0.717107,1.530496,-0.283982,1.503919
29 Feb 2024 02:34:00.000,-399.614859,34348.215475,30475.970762,-0.884858,-1.030757,0.709590,1.532629,-0.292363,1.504485
29 Feb 2024 02:35:00.000,-452.638196,34286.120275,30518.317544,-0.884755,-1.039235,0.702054,1.534823,-0.300749,1.505068
29 Feb 2024 02:36:00.000,-505.655044,34223.516668,30560.211618,-0.884638,-1.047708,0.694499,1.537077,-0.309141,1.505668
29 Feb 2024 02:37:00.000,-558.664609,34160.404976,30601.651821,-0.884508,-1.056176,0.686924,1.539392,-0.317538,1.506285
29 Feb 2024 02:38:00.000,-611.666095,34096.785512,30642.636979,-0.884365,-1.064638,0.679329,1.541767,-0.325941,1.506920
29 Feb 2024 02:39:00.000,-664.658705,34032.658581,30683.165906,-0.884208,-1.073096,0.671715,1.544202,-0.334349,1.507571
29 Feb 2024 02:40:00.000,-717.641638,33968.024480,30723.237406,-0.884038,-1.081548,0.664081,1.546698,-0.342764,1.508240
29 Feb 2024 02:41:00.000,-770.614092,33902.883500,30762.850272,-0.883855,-1.089996,0.656426,1.549254,-0.351185,1.508925
29 Feb 2024 02:42:00.000,-823.575263,33837.235921,30802.003286,-0.883658,-1.098439,0.648751,1.551869,-0.359613,1.509628
29 Feb 2024 02:43:00.000,-876.524343,33771.082018,30840.695219,-0.883448,-1.106878,0.641056,1.554545,-0.368047,1.510349
29 Feb 2024 02:44:00.000,-929.460523,33704.422057,30878.924831,-0.883224,-1.115312,0.633340,1.557281,-0.376487,1.511087
29 Feb 2024 02:45:00.000,-982.382991,33637.256296,30916.690870,-0.882987,-1.123742,0.625603,1.560077,-0.384935,1.511842
29 Feb 2024 02:46:00.000,-1035.290932,33569.584986,30953.992072,-0.882736,-1.132168,0.617844,1.562933,-0.393389,1.512615
29 Feb 2024 02:47:00.000,-1088.183528,33501.408370,30990.827163,-0.882471,-1.140590,0.610065,1.565848,-0.401851,1.513405
29 Feb 2024 02:48:00.000,-1141.059959,33432.726684,31027.194856,-0.882193,-1.149008,0.602263,1.568823,-0.410320,1.514213
29 Feb 2024 02:49:00.000,-1193.919402,33363.540154,31063.093851,-0.881901,-1.157422,0.594440,1.571857,-0.418797,1.515039
29 Feb 2024 02:50:00.000,-1246.761030,33293.849002,31098.522840,-0.881595,-1.165833,0.586595,1.574951,-0.427281,1.515883
29 Feb 2024 02:51:00.000,-1299.584015,33223.653438,31133.480499,-0.881275,-1.174240,0.578728,1.578104,-0.435773,1.516744
29 Feb 2024 02:52:00.000,-1352.387523,33152.953668,31167.965494,-0.880941,-1.182644,0.570839,1.581316,-0.444273,1.517624
29 Feb 2024 02:53:00.000,-1405.170720,33081.749890,31201.976476,-0.880594,-1.191044,0.562927,1.584588,-0.452782,1.518522
29 Feb 2024 02:54:00.000,-1457.932767,33010.042292,31235.512087,-0.880232,-1.199442,0.554992,1.587919,-0.461298,1.519437
29 Feb 2024 02:55:00.000,-1510.672820,32937.831056,31268.570954,-0.879856,-1.207837,0.547034,1.591309,-0.469823,1.520371
29 Feb 2024 02:56:00.000,-1563.390036,32865.116358,31301.151691,-0.879466,-1.216228,0.539054,1.594757,-0.478357,1.521324
29 Feb 2024 02:57:00.000,-1616.083563,32791.898363,31333.252901,-0.879062,-1.224617,0.531049,1.598265,-0.486900,1.522294
