"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)","speed (km/sec)","vr (km/sec)","vi (km/sec)"
29 Feb 2024 15:55:30.000,6320.194387,1172.974137,-14.828103,-1.436907,7.742351,0.003065,7.874561,0.000000,7.874561
29 Feb 2024 15:56:00.000,6272.662967,1405.143319,-14.725807,-1.721317,7.684124,0.003732,7.874561,0.000000,7.874561
29 Feb 2024 15:56:30.000,6216.605994,1635.402687,-14.603495,-2.003387,7.615453,0.004395,7.874561,0.000000,7.874561
29 Feb 2024 15:57:00.000,6152.099658,1863.439281,-14.461335,-2.282734,7.536432,0.005051,7.874561,0.000000,7.874561
29 Feb 2024 15:57:30.000,6079.231635,2088.943163,-14.299520,-2.558979,7.447167,0.005701,7.874561,0.000000,7.874561
29 Feb 2024 15:58:00.000,5998.100964,2311.607837,-14.118270,-2.831746,7.347781,0.006343,7.874561,0.000000,7.874561
29 Feb 2024 15:58:30.000,5908.817914,2531.130666,-13.917830,-3.100664,7.238407,0.006976,7.874561,0.000000,7.874561
29 Feb 2024 15:59:00.000,5811.503835,2747.213283,-13.698474,-3.365367,7.119196,0.007599,7.874561,0.000000,7.874561
29 Feb 2024 15:59:30.000,5706.290992,2959.561998,-13.460500,-3.625497,6.990308,0.008213,7.874561,0.000000,7.874561
29 Feb 2024 16:00:00.000,5593.322387,3167.888195,-13.204230,-3.880699,6.851920,0.008815,7.874561,0.000000,7.874561
29 Feb 2024 16:00:30.000,5472.751562,3371.908725,-12.930014,-4.130626,6.704218,0.009405,7.874561,0.000000,7.874561
29 Feb 2024 16:01:00.000,5344.742392,3571.346291,-12.638224,-4.374939,6.547405,0.009983,7.874561,0.000000,7.874561
29 Feb 2024 16:01:30.000,5209.468862,3765.929826,-12.329257,-4.613306,6.381692,0.010547,7.874561,0.000000,7.874561
29 Feb 2024 16:02:00.000,5067.114830,3955.394861,-12.003532,-4.845403,6.207306,0.011096,7.874561,0.000000,7.874561
29 Feb 2024 16:02:30.000,4917.873779,4139.483881,-11.661492,-5.070914,6.024483,0.011631,7.874561,0.000000,7.874561
29 Feb 2024 16:03:00.000,4761.948550,4317.946679,-11.303603,-5.289533,5.833472,0.012149,7.874561,0.000000,7.874561
29 Feb 2024 16:03:30.000,4599.551071,4490.540698,-10.930350,-5.500963,5.634532,0.012651,7.874561,0.000000,7.874561
29 Feb 2024 16:04:00.000,4430.902067,4657.031353,-10.542241,-5.704915,5.427934,0.013136,7.874561,0.000000,7.874561
29 Feb 2024 16:04:30.000,4256.230758,4817.192358,-10.139804,-5.901114,5.213959,0.013604,7.874561,0.000000,7.874561
29 Feb 2024 16:05:00.000,4075.774550,4970.806028,-9.723584,-6.089293,4.992897,0.014052,7.874561,0.000000,7.874561
29 Feb 2024 16:05:30.000,3889.778712,5117.663576,-9.294149,-6.269195,4.765049,0.014482,7.874561,0.000000,7.874561
29 Feb 2024 16:06:00.000,3698.496043,5257.565402,-8.852082,-6.440576,4.530724,0.014891,7.874561,0.000000,7.874561
29 Feb 2024 16:06:30.000,3502.186526,5390.321354,-8.397984,-6.603204,4.290241,0.015281,7.874561,0.000000,7.874561
29 Feb 2024 16:07:00.000,3301.116977,5515.750998,-7.932471,-6.756856,4.043928,0.015650,7.874561,0.000000,7.874561
29 Feb 2024 16:07:30.000,3095.560682,5633.683853,-7.456176,-6.901325,3.792117,0.015997,7.874561,0.000000,7.874561
29 Feb 2024 16:08:00.000,2885.797025,5743.959631,-6.969748,-7.036414,3.535153,0.016323,7.874561,0.000000,7.874561
29 Feb 2024 16:08:30.000,2672.111108,5846.428449,-6.473846,-7.161940,3.273384,0.016627,7.874561,0.000000,7.874561
29 Feb 2024 16:09:00.000,2454.793364,5940.951035,-5.969146,-7.277731,3.007166,0.016908,7.874561,0.000000,7.874561
29 Feb 2024 16:09:30.000,2234.139164,6027.398918,-5.456332,-7.383631,2.736861,0.017166,7.874561,0.000000,7.874561
29 Feb 2024 16:10:00.000,2010.448411,6105.654602,-4.936103,-7.479495,2.462836,0.017401,7.874561,0.000000,7.874561
29 Feb 2024 16:10:30.000,1784.025137,6175.611724,-4.409164,-7.565193,2.185463,0.017612,7.874561,0.000000,7.874561
29 Feb 2024 16:11:00.000,1555.177087,6237.175201,-3.876233,-7.640609,1.905120,0.017799,7.874561,0.000000,7.874561
29 Feb 2024 16:11:30.000,1324.215303,6290.261360,-3.338033,-7.705640,1.622188,0.017962,7.874561,0.000000,7.874561
29 Feb 2024 16:12:00.000,1091.453698,6334.798047,-2.795297,-7.760198,1.337051,0.018100,7.874561,0.000000,7.874561
29 Feb 2024 16:12:30.000,857.208634,6370.724731,-2.248761,-7.804208,1.050097,0.018214,7.874561,0.000000,7.874561
29 Feb 2024 16:13:00.000,621.798485,6397.992580,-1.699169,-7.837612,0.761715,0.018303,7.874561,0.000000,7.874561
29 Feb 2024 16:13:30.000,385.543213,6416.564533,-1.147267,-7.860363,0.472298,0.018368,7.874561,0.000000,7.874561
29 Feb 2024 16:14:00.000,148.763926,6426.415349,-0.593806,-7.872430,0.182239,0.018407,7.874561,0.000000,7.874561
29 Feb 2024 16:14:30.000,-88.217555,6427.531638,-0.039538,-7.873797,-0.108067,0.018421,7.874561,0.000000,7.874561
29 Feb 2024 16:15:00.000,-325.079134,6419.911883,0.514784,-7.864463,-0.398227,0.018411,7.874561,0.000000,7.874561
29 Feb 2024 16:15:30.000,-561.498879,6403.566441,1.068406,-7.844440,-0.687845,0.018375,7.874561,0.000000,7.874561
29 Feb 2024 16:16:00.000,-797.155457,6378.517527,1.620576,-7.813755,-0.976529,0.018314,7.874561,0.000000,7.874561
29 Feb 2024 16:16:30.000,-1031.728573,6344.799188,2.170544,-7.772449,-1.263885,0.018228,7.874561,0.000000,7.874561
29 Feb 2024 16:17:00.000,-1264.899405,6302.457251,2.717561,-7.720580,-1.549524,0.018118,7.874561,0.000000,7.874561
29 Feb 2024 16:17:30.000,-1496.351036,6251.549267,3.260885,-7.658217,-1.833056,0.017983,7.874561,0.000000,7.874561
29 Feb 2024 16:18:00.000,-1725.768887,6192.144427,3.799777,-7.585445,-2.114097,0.017824,7.874561,-0.000000,7.874561
29 Feb 2024 16:18:30.000,-1952.841141,6124.323472,4.333504,-7.502364,-2.392264,0.017640,7.874561,-0.000000,7.874561
29 Feb 2024 16:19:00.000,-2177.259173,6048.178581,4.861341,-7.409085,-2.667181,0.017432,7.874561,-0.000000,7.874561
29 Feb 2024 16:19:30.000,-2398.717960,5963.813249,5.382571,-7.305737,-2.938471,0.017201,7.874561,-0.000000,7.874561
29 Feb 2024 16:20:00.000,-2616.916506,5871.342140,5.896485,-7.192459,-3.205769,0.016946,7.874561,-0.000000,7.874561
29 Feb 2024 16:20:30.000,-2831.558244,5770.890937,6.402385,-7.069405,-3.468709,0.016668,7.874561,-0.000000,7.874561
29 Feb 2024 16:21:00.000,-3042.351442,5662.596171,6.899583,-6.936743,-3.726934,0.016368,7.874561,-0.000000,7.874561
29 Feb 2024 16:21:30.000,-3249.009596,5546.605030,7.387403,-6.794652,-3.980094,0.016045,7.874561,-0.000000,7.874561
29 Feb 2024 16:22:00.000,-3451.251827,5423.075166,7.865183,-6.643327,-4.227844,0.015701,7.874561,-0.000000,7.874561
29 Feb 2024 16:22:30.000,-3648.803255,5292.174475,8.332272,-6.482972,-4.469848,0.015335,7.874561,-0.000000,7.874561
29 Feb 2024 16:23:00.000,-3841.395375,5154.080872,8.788037,-6.313806,-4.705777,0.014948,7.874561,-0.000000,7.874561
29 Feb 2024 16:23:30.000,-4028.766424,5008.982048,9.231857,-6.136058,-4.935310,0.014541,7.874561,-0.000000,7.874561
29 Feb 2024 16:24:00.000,-4210.661736,4857.075217,9.663130,-5.949970,-5.158135,0.014115,7.874561,-0.000000,7.874561
29 Feb 2024 16:24:30.000,-4386.834084,4698.566843,10.081269,-5.755796,-5.373949,0.013669,7.874561,-0.000000,7.874561
29 Feb 2024 16:25:00.000,-4557.044023,4533.672365,10.485706,-5.553798,-5.582459,0.013204,7.874561,-0.000000,7.874561
29 Feb 2024 16:25:30.000,-4721.060210,4362.615901,10.875892,-5.344252,-5.783382,0.012722,7.874561,-0.000000,7.874561
29 Feb 2024 16:26:00.000,-4878.659720,4185.629945,11.251295,-5.127442,-5.976444,0.012222,7.874561,-0.000000,7.874561
29 Feb 2024 16:26:30.000,-5029.628352,4002.955047,11.611406,-4.903664,-6.161384,0.011706,7.874561,-0.000000,7.874561
29 Feb 2024 16:27:00.000,-5173.760914,3814.839493,11.955735,-4.673220,-6.337949,0.011173,7.874561,-0.000000,7.874561
29 Feb 2024 16:27:30.000,-5310.861507,3621.538962,12.283814,-4.436425,-6.505899,0.010626,7.874561,-0.000000,7.874561
29 Feb 2024 16:28:00.000,-5440.743790,3423.316180,12.595198,-4.193600,-6.665007,0.010064,7.874561,-0.000000,7.874561
29 Feb 2024 16:28:30.000,-5563.231231,3220.440563,12.889463,-3.945075,-6.815057,0.009488,7.874561,-0.000000,7.874561
29 Feb 2024 16:29:00.000,-5678.157351,3013.187853,13.166209,-3.691188,-6.955843,0.008900,7.874561,-0.000000,7.874561
29 Feb 2024 16:29:30.000,-5785.365947,2801.839738,13.425060,-3.432284,-7.087176,0.008299,7.874561,-0.000000,7.874561
29 Feb 2024 16:30:00.000,-5884.711305,2586.683475,13.665664,-3.168715,-7.208876,0.007688,7.874561,-0.000000,7.874561
29 Feb 2024 16:30:30.000,-5976.058399,2368.011495,13.887694,-2.900840,-7.320777,0.007065,7.874561,-0.000000,7.874561
29 Feb 2024 16:31:00.000,-6059.283073,2146.121008,14.090849,-2.629021,-7.422729,0.006433,7.874561,-0.000000,7.874561
29 Feb 2024 16:31:30.000,-6134.272212,1921.313600,14.274852,-2.353630,-7.514592,0.005793,7.874561,-0.000000,7.874561
29 Feb 2024 16:32:00.000,-6200.923894,1693.894819,14.439453,-2.075039,-7.596242,0.005144,7.874561,-0.000000,7.874561
29 Feb 2024 16:32:30.000,-6259.147528,1464.173764,14.584429,-1.793628,-7.667567,0.004489,7.874561,-0.000000,7.874561
29 Feb 2024 16:33:00.000,-6308.863979,1232.462663,14.709582,-1.509780,-7.728470,0.003827,7.874561,-0.000000,7.874561
29 Feb 2024 16:33:30.000,-6350.005675,999.076447,14.814743,-1.223879,-7.778870,0.003160,7.874561,-0.000000,7.874561
29 Feb 2024 16:34:00.000,-6382.516696,764.332328,14.899767,-0.936315,-7.818696,0.002489,7.874561,-0.000000,7.874561
29 Feb 2024 16:34:30.000,-6406.352857,528.549358,14.964541,-0.647478,-7.847896,0.001815,7.874561,0.000000,7.874561
29 Feb 2024 16:35:00.000,-6421.481759,292.048005,15.008976,-0.357761,-7.866429,0.001138,7.874561,-0.000000,7.874561
29 Feb 2024 16:35:30.000,-6427.882840,55.149712,15.033010,-0.067558,-7.874271,0.000459,7.874561,0.000000,7.874561
29 Feb 2024 16:36:00.000,-6425.547400,-181.823539,15.036613,0.222737,-7.871410,-0.000220,7.874561,0.000000,7.874561
29 Feb 2024 16:36:30.000,-6414.478613,-418.549662,15.019778,0.512729,-7.857850,-0.000899,7.874561,0.000000,7.874561
29 Feb 2024 16:37:00.000,-6394.691523,-654.706909,14.982530,0.802024,-7.833611,-0.001576,7.874561,0.000000,7.874561
29 Feb 2024 16:37:30.000,-6366.213025,-889.974305,14.924917,1.090229,-7.798724,-0.002252,7.874561,0.000000,7.874561
29 Feb 2024 16:38:00.000,-6329.081824,-1124.032083,14.847019,1.376952,-7.753238,-0.002924,7.874561,0.000000,7.874561
29 Feb 2024 16:38:30.000,-6283.348388,-1356.562121,14.748942,1.661804,-7.697214,-0.003593,7.874561,0.000000,7.874561
29 Feb 2024 16:39:00.000,-6229.074877,-1587.248375,14.630819,1.944398,-7.630728,-0.004256,7.874561,0.000000,7.874561
29 Feb 2024 16:39:30.000,-6166.335057,-1815.777304,14.492809,2.224348,-7.553870,-0.004914,7.874561,0.000000,7.874561
29 Feb 2024 16:40:00.000,-6095.214200,-2041.838302,14.335102,2.501275,-7.466746,-0.005565,7.874561,0.000000,7.874561
29 Feb 2024 16:40:30.000,-6015.808972,-2265.124114,14.157911,2.774803,-7.369473,-0.006208,7.874561,0.000000,7.874561
29 Feb 2024 16:41:00.000,-5928.227298,-2485.331261,13.961478,3.044559,-7.262184,-0.006844,7.874561,0.000000,7.874561
29 Feb 2024 16:41:30.000,-5832.588214,-2702.160444,13.746068,3.310177,-7.145025,-0.007469,7.874561,0.000000,7.874561
29 Feb 2024 16:42:00.000,-5729.021709,-2915.316960,13.511975,3.571296,-7.018154,-0.008085,7.874561,0.000000,7.874561
29 Feb 2024 16:42:30.000,-5617.668547,-3124.511093,13.259518,3.827561,-6.881744,-0.008690,7.874561,0.000000,7.874561
29 Feb 2024 16:43:00.000,-5498.680075,-3329.458515,12.989038,4.078624,-6.735981,-0.009282,7.874561,0.000000,7.874561
29 Feb 2024 16:43:30.000,-5372.218017,-3529.880671,12.700905,4.324143,-6.581063,-0.009863,7.874561,0.000000,7.874561
29 Feb 2024 16:44:00.000,-5238.454256,-3725.505154,12.395508,4.563786,-6.417200,-0.010429,7.874561,0.000000,7.874561
29 Feb 2024 16:44:30.000,-5097.570596,-3916.066080,12.073265,4.797225,-6.244615,-0.010982,7.874561,0.000000,7.874561
29 Feb 2024 16:45:00.000,-4949.758523,-4101.304445,11.734612,5.024144,-6.063543,-0.011520,7.874561,0.000000,7.874561
29 Feb 2024 16:45:30.000,-4795.218936,-4280.968482,11.380009,5.244234,-5.874229,-0.012042,7.874561,0.000000,7.874561
29 Feb 2024 16:46:00.000,-4634.161880,-4454.813997,11.009940,5.457197,-5.676931,-0.012547,7.874561,0.000000,7.874561
29 Feb 2024 16:46:30.000,-4466.806255,-4622.604707,10.624906,5.662742,-5.471918,-0.013036,7.874561,0.000000,7.874561
29 Feb 2024 16:47:00.000,-4293.379527,-4784.112558,10.225431,5.860591,-5.259467,-0.013507,7.874561,0.000000,7.874561
29 Feb 2024 16:47:30.000,-4114.117409,-4939.118035,9.812058,6.050475,-5.039867,-0.013960,7.874561,0.000000,7.874561
29 Feb 2024 16:48:00.000,-3929.263547,-5087.410460,9.385349,6.232135,-4.813418,-0.014393,7.874561,0.000000,7.874561
29 Feb 2024 16:48:30.000,-3739.069187,-5228.788280,8.945884,6.405324,-4.580427,-0.014807,7.874561,0.000000,7.874561
29 Feb 2024 16:49:00.000,-3543.792834,-5363.059340,8.494260,6.569807,-4.341210,-0.015201,7.874561,0.000000,7.874561
29 Feb 2024 16:49:30.000,-3343.699900,-5490.041145,8.031091,6.725362,-4.096092,-0.015574,7.874561,0.000000,7.874561
29 Feb 2024 16:50:00.000,-3139.062342,-5609.561105,7.557006,6.871775,-3.845408,-0.015926,7.874561,0.000000,7.874561
29 Feb 2024 16:50:30.000,-2930.158297,-5721.456775,7.072650,7.008848,-3.589497,-0.016257,7.874561,0.000000,7.874561
29 Feb 2024 16:51:00.000,-2717.271697,-5825.576069,6.578681,7.136395,-3.328707,-0.016565,7.874561,0.000000,7.874561
29 Feb 2024 16:51:30.000,-2500.691891,-5921.777473,6.075771,7.254243,-3.063393,-0.016851,7.874561,0.000000,7.874561
29 Feb 2024 16:52:00.000,-2280.713244,-6009.930235,5.564603,7.362231,-2.793915,-0.017114,7.874561,0.000000,7.874561
29 Feb 2024 16:52:30.000,-2057.634743,-6089.914539,5.045872,7.460213,-2.520640,-0.017353,7.874561,0.000000,7.874561
29 Feb 2024 16:53:00.000,-1831.759587,-6161.621676,4.520282,7.548055,-2.243939,-0.017569,7.874561,0.000000,7.874561
29 Feb 2024 16:53:30.000,-1603.394777,-6224.954182,3.988549,7.625638,-1.964188,-0.017762,7.874561,0.000000,7.874561
29 Feb 2024 16:54:00.000,-1372.850697,-6279.825980,3.451395,7.692857,-1.681767,-0.017930,7.874561,-0.000000,7.874561
29 Feb 2024 16:54:30.000,-1140.440693,-6326.162490,2.909549,7.749619,-1.397061,-0.018073,7.874561,-0.000000,7.874561
29 Feb 2024 16:55:00.000,-906.480648,-6363.900733,2.363749,7.795849,-1.110456,-0.018192,7.874561,-0.000000,7.874561
29 Feb 2024 16:55:30.000,-671.288550,-6392.989417,1.814737,7.831483,-0.822341,-0.018287,7.874561,-0.000000,7.874561
29 Feb 2024 16:56:00.000,-435.184064,-6413.389005,1.263258,7.856473,-0.533109,-0.018356,7.874561,-0.000000,7.874561
29 Feb 2024 16:56:30.000,-198.488094,-6425.071771,0.710062,7.870784,-0.243152,-0.018401,7.874561,-0.000000,7.874561
29 Feb 2024 16:57:00.000,38.477654,-6428.021837,0.155900,7.874398,0.047135,-0.018420,7.874561,-0.000000,7.874561
29 Feb 2024 16:57:30.000,275.391105,-6422.235193,-0.398473,7.867309,0.337358,-0.018415,7.874561,-0.000000,7.874561
29 Feb 2024 16:58:00.000,511.930255,-6407.719703,-0.952304,7.849528,0.627123,-0.018384,7.874561,-0.000000,7.874561
29 Feb 2024 16:58:30.000,747.773610,-6384.495098,-1.504841,7.821077,0.916035,-0.018329,7.874561,-0.000000,7.874561
29 Feb 2024 16:59:00.000,982.600621,-6352.592942,-2.055333,7.781997,1.203703,-0.018249,7.874561,-0.000000,7.874561
29 Feb 2024 16:59:30.000,1216.092120,-6312.056596,-2.603031,7.732339,1.489734,-0.018143,7.874561,-0.000000,7.874561
29 Feb 2024 17:00:00.000,1447.930756,-6262.941155,-3.147192,7.672172,1.773740,-0.018013,7.874561,-0.000000,7.874561
29 Feb 2024 17:00:30.000,1677.801422,-6205.313375,-3.687075,7.601577,2.055336,-0.017859,7.874561,-0.000000,7.874561
29 Feb 2024 17:01:00.000,1905.391688,-6139.251582,-4.221946,7.520651,2.334138,-0.017680,7.874561,-0.000000,7.874561
29 Feb 2024 17:01:30.000,2130.392221,-6064.845563,-4.751079,7.429503,2.609768,-0.017478,7.874561,-0.000000,7.874561
29 Feb 2024 17:02:00.000,2352.497211,-5982.196449,-5.273755,7.328257,2.881850,-0.017251,7.874561,-0.000000,7.874561
29 Feb 2024 17:02:30.000,2571.404780,-5891.416573,-5.789263,7.217050,3.150016,-0.017002,7.874561,-0.000000,7.874561
29 Feb 2024 17:03:00.000,2786.817399,-5792.629319,-6.296902,7.096035,3.413900,-0.016729,7.874561,-0.000000,7.874561
29 Feb 2024 17:03:30.000,2998.442288,-5685.968955,-6.795983,6.965375,3.673144,-0.016433,7.874561,-0.000000,7.874561
29 Feb 2024 17:04:00.000,3205.991813,-5571.580449,-7.285827,6.825247,3.927396,-0.016115,7.874561,-0.000000,7.874561
29 Feb 2024 17:04:30.000,3409.183883,-5449.619275,-7.765768,6.675844,4.176310,-0.015775,7.874561,-0.000000,7.874561
29 Feb 2024 17:05:00.000,3607.742326,-5320.251195,-8.235155,6.517366,4.419548,-0.015413,7.874561,-0.000000,7.874561
29 Feb 2024 17:05:30.000,3801.397270,-5183.652044,-8.693348,6.350031,4.656779,-0.015031,7.874561,-0.000000,7.874561
29 Feb 2024 17:06:00.000,3989.885508,-5040.007479,-9.139726,6.174065,4.887680,-0.014628,7.874561,-0.000000,7.874561
29 Feb 2024 17:06:30.000,4172.950852,-4889.512739,-9.573682,5.989707,5.111938,-0.014206,7.874561,-0.000000,7.874561
29 Feb 2024 17:07:00.000,4350.344489,-4732.372368,-9.994625,5.797208,5.329249,-0.013764,7.874561,-0.000000,7.874561
29 Feb 2024 17:07:30.000,4521.825311,-4568.799946,-10.401984,5.596830,5.539316,-0.013303,7.874561,-0.000000,7.874561
29 Feb 2024 17:08:00.000,4687.160250,-4399.017794,-10.795206,5.388845,5.741854,-0.012824,7.874561,-0.000000,7.874561
29 Feb 2024 17:08:30.000,4846.124587,-4223.256673,-11.173754,5.173536,5.936588,-0.012328,7.874561,-0.000000,7.874561
29 Feb 2024 17:09:00.000,4998.502266,-4041.755470,-11.537116,4.951195,6.123254,-0.011815,7.874561,-0.000000,7.874561
29 Feb 2024 17:09:30.000,5144.086181,-3854.760875,-11.884797,4.722124,6.301597,-0.011286,7.874561,-0.000000,7.874561
29 Feb 2024 17:10:00.000,5282.678460,-3662.527043,-12.216325,4.486636,6.471375,-0.010742,7.874561,-0.000000,7.874561
29 Feb 2024 17:10:30.000,5414.090733,-3465.315252,-12.531249,4.245049,6.632357,-0.010183,7.874561,-0.000000,7.874561
29 Feb 2024 17:11:00.000,5538.144391,-3263.393542,-12.829140,3.997693,6.784325,-0.009610,7.874561,-0.000000,7.874561
29 Feb 2024 17:11:30.000,5654.670825,-3057.036358,-13.109595,3.744903,6.927072,-0.009024,7.874561,-0.000000,7.874561
29 Feb 2024 17:12:00.000,5763.511656,-2846.524173,-13.372232,3.487023,7.060404,-0.008426,7.874561,-0.000000,7.874561
29 Feb 2024 17:12:30.000,5864.518953,-2632.143106,-13.616694,3.224404,7.184140,-0.007817,7.874561,-0.000000,7.874561
29 Feb 2024 17:13:00.000,5957.555430,-2414.184535,-13.842649,2.957402,7.298111,-0.007197,7.874561,-0.000000,7.874561
29 Feb 2024 17:13:30.000,6042.494636,-2192.944702,-14.049789,2.686381,7.402163,-0.006567,7.874561,-0.000000,7.874561
29 Feb 2024 17:14:00.000,6119.221126,-1968.724305,-14.237833,2.411708,7.496154,-0.005928,7.874561,-0.000000,7.874561
29 Feb 2024 17:14:30.000,6187.630614,-1741.828098,-14.406526,2.133758,7.579957,-0.005281,7.874561,-0.000000,7.874561
29 Feb 2024 17:15:00.000,6247.630123,-1512.564467,-14.555638,1.852908,7.653458,-0.004627,7.874561,-0.000000,7.874561
29 Feb 2024 17:15:30.000,6299.138103,-1281.245019,-14.684967,1.569539,7.716556,-0.003966,7.874561,-0.000000,7.874561
29 Feb 2024 17:16:00.000,6342.084547,-1048.184154,-14.794336,1.284036,7.769166,-0.003301,7.874561,-0.000000,7.874561
29 Feb 2024 17:16:30.000,6376.411083,-813.698640,-14.883598,0.996789,7.811217,-0.002630,7.874561,-0.000000,7.874561
29 Feb 2024 17:17:00.000,6402.071056,-578.107178,-14.952630,0.708187,7.842651,-0.001957,7.874561,-0.000000,7.874561
29 Feb 2024 17:17:30.000,6419.029590,-341.729977,-15.001339,0.418622,7.863425,-0.001280,7.874561,-0.000000,7.874561
29 Feb 2024 17:18:00.000,6427.263636,-104.888310,-15.029659,0.128489,7.873512,-0.000602,7.874561,-0.000000,7.874561
29 Feb 2024 17:18:30.000,6426.762002,132.095918,-15.037552,-0.161820,7.872898,0.000077,7.874561,0.000000,7.874561
29 Feb 2024 17:19:00.000,6417.525371,368.900605,-15.025006,-0.451908,7.861583,0.000756,7.874561,0.000000,7.874561
29 Feb 2024 17:19:30.000,6399.566296,605.203898,-14.992038,-0.741382,7.839583,0.001434,7.874561,0.000000,7.874561
29 Feb 2024 17:20:00.000,6372.909186,840.684622,-14.938694,-1.029849,7.806927,0.002110,7.874561,0.000000,7.874561
29 Feb 2024 17:20:30.000,6337.590273,1075.022721,-14.865046,-1.316915,7.763661,0.002783,7.874561,0.000000,7.874561
29 Feb 2024 17:21:00.000,6293.657561,1307.899692,-14.771194,-1.602192,7.709843,0.003453,7.874561,0.000000,7.874561
29 Feb 2024 17:21:30.000,6241.170762,1538.999018,-14.657266,-1.885292,7.645545,0.004117,7.874561,0.000000,7.874561
29 Feb 2024 17:22:00.000,6180.201213,1768.006599,-14.523416,-2.165828,7.570857,0.004776,7.874561,0.000000,7.874561
29 Feb 2024 17:22:30.000,6110.831781,1994.611175,-14.369826,-2.443421,7.485878,0.005429,7.874561,0.000000,7.874561
29 Feb 2024 17:23:00.000,6033.156752,2218.504756,-14.196705,-2.717694,7.390724,0.006074,7.874561,0.000000,7.874561
29 Feb 2024 17:23:30.000,5947.281697,2439.383034,-14.004289,-2.988272,7.285526,0.006711,7.874561,0.000000,7.874561
29 Feb 2024 17:24:00.000,5853.323335,2656.945800,-13.792839,-3.254789,7.170425,0.007339,7.874561,0.000000,7.874561
29 Feb 2024 17:24:30.000,5751.409370,2870.897351,-13.562642,-3.516882,7.045579,0.007957,7.874561,0.000000,7.874561
29 Feb 2024 17:25:00.000,5641.678320,3080.946894,-13.314011,-3.774195,6.911157,0.008564,7.874561,0.000000,7.874561
29 Feb 2024 17:25:30.000,5524.279326,3286.808937,-13.047285,-4.026378,6.767341,0.009159,7.874561,0.000000,7.874561
29 Feb 2024 17:26:00.000,5399.371953,3488.203681,-12.762825,-4.273089,6.614327,0.009742,7.874561,0.000000,7.874561
29 Feb 2024 17:26:30.000,5267.125969,3684.857398,-12.461018,-4.513992,6.452323,0.010312,7.874561,0.000000,7.874561
29 Feb 2024 17:27:00.000,5127.721118,3876.502804,-12.142275,-4.748759,6.281550,0.010867,7.874561,0.000000,7.874561
29 Feb 2024 17:27:30.000,4981.346875,4062.879422,-11.807028,-4.977073,6.102239,0.011408,7.874561,0.000000,7.874561
29 Feb 2024 17:28:00.000,4828.202183,4243.733938,-11.455734,-5.198622,5.914634,0.011934,7.874561,0.000000,7.874561
29 Feb 2024 17:28:30.000,4668.495193,4418.820540,-11.088870,-5.413105,5.718990,0.012443,7.874561,0.000000,7.874561
29 Feb 2024 17:29:00.000,4502.442970,4587.901258,-10.706934,-5.620230,5.515573,0.012935,7.874561,0.000000,7.874561
29 Feb 2024 17:29:30.000,4330.271207,4750.746284,-10.310446,-5.819717,5.304660,0.013410,7.874561,0.000000,7.874561
29 Feb 2024 17:30:00.000,4152.213913,4907.134286,-9.899944,-6.011294,5.086536,0.013866,7.874561,0.000000,7.874561
29 Feb 2024 17:30:30.000,3968.513096,5056.852707,-9.475987,-6.194701,4.861500,0.014304,7.874561,0.000000,7.874561
29 Feb 2024 17:31:00.000,3779.418435,5199.698057,-9.039150,-6.369688,4.629855,0.014722,7.874561,0.000000,7.874561
29 Feb 2024 17:31:30.000,3585.186939,5335.476184,-8.590027,-6.536018,4.391918,0.015120,7.874561,0.000000,7.874561
29 Feb 2024 17:32:00.000,3386.082601,5464.002547,-8.129230,-6.693464,4.148012,0.015498,7.874561,0.000000,7.874561
29 Feb 2024 17:32:30.000,3182.376034,5585.102455,-7.657383,-6.841813,3.898468,0.015854,7.874561,0.000000,7.874561
29 Feb 2024 17:33:00.000,2974.344110,5698.611316,-7.175129,-6.980862,3.643625,0.016189,7.874561,0.000000,7.874561
29 Feb 2024 17:33:30.000,2762.269575,5804.374852,-6.683122,-7.110424,3.383830,0.016502,7.874561,0.000000,7.874561
29 Feb 2024 17:34:00.000,2546.440675,5902.249314,-6.182033,-7.230321,3.119436,0.016793,7.874561,0.000000,7.874561
29 Feb 2024 17:34:30.000,2327.150754,5992.101675,-5.672540,-7.340391,2.850802,0.017060,7.874561,0.000000,7.874561
29 Feb 2024 17:35:00.000,2104.697863,6073.809811,-5.155338,-7.440484,2.578293,0.017305,7.874561,0.000000,7.874561
29 Feb 2024 17:35:30.000,1879.384351,6147.262667,-4.631129,-7.530465,2.302280,0.017526,7.874561,0.000000,7.874561
29 Feb 2024 17:36:00.000,1651.516455,6212.360411,-4.100626,-7.610210,2.023138,0.017723,7.874561,0.000000,7.874561
29 Feb 2024 17:36:30.000,1421.403884,6269.014562,-3.564549,-7.679612,1.741246,0.017896,7.874561,0.000000,7.874561
29 Feb 2024 17:37:00.000,1189.359398,6317.148120,-3.023627,-7.738577,1.456987,0.018045,7.874561,0.000000,7.874561
29 Feb 2024 17:37:30.000,955.698382,6356.695663,-2.478596,-7.787023,1.170748,0.018169,7.874561,0.000000,7.874561
29 Feb 2024 17:38:00.000,720.738419,6387.603439,-1.930196,-7.824885,0.882918,0.018269,7.874561,0.000000,7.874561
29 Feb 2024 17:38:30.000,484.798857,6409.829441,-1.379173,-7.852112,0.593888,0.018344,7.874561,0.000000,7.874561
